EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102176 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,PP,Q_PP
102176,19550202, 9997,    0
102176,19550203, 9925,    0
102176,19550204, 9911,    0
102176,19550205, 9880,    0
102176,19550206,10041,    0
102176,19550207,10101,    0
102176,19550208, 9952,    0
102176,19550209,10002,    0
102176,19550210,10042,    0
102176,19550211,10065,    0
102176,19550212,10060,    0
102176,19550213,10140,    0
102176,19550214,10064,    0
102176,19550215,10106,    0
102176,19550216, 9854,    0
102176,19550217, 9818,    0
102176,19550218, 9931,    0
102176,19550219, 9970,    0
102176,19550220,10051,    0
102176,19550221,10138,    0
102176,19550222,10173,    0
102176,19550223,10182,    0
102176,19550224,10152,    0
102176,19550225,10178,    0
102176,19550226,10184,    0
102176,19550227,10240,    0
102176,19550228,10328,    0
102176,19550301,10318,    0
102176,19550302,10350,    0
102176,19550303,10344,    0
102176,19550304,10191,    0
102176,19550305,10048,    0
102176,19550306,10168,    0
102176,19550307,10089,    0
102176,19550308,10023,    0
102176,19550309,10177,    0
102176,19550310,10272,    0
102176,19550311,10320,    0
102176,19550312,10316,    0
102176,19550313,10248,    0
102176,19550314,10215,    0
102176,19550315,10207,    0
102176,19550316,10106,    0
102176,19550317,10055,    0
102176,19550318,10118,    0
102176,19550319,10071,    0
102176,19550320,10082,    0
102176,19550321,10003,    0
102176,19550322,10084,    0
102176,19550323,10095,    0
102176,19550324,10042,    0
102176,19550325,10103,    0
102176,19550326, 9996,    0
102176,19550327,10096,    0
102176,19550328,10210,    0
102176,19550329,10209,    0
102176,19550330,10285,    0
102176,19550331,10147,    0
102176,19550401,10184,    0
102176,19550402,10228,    0
102176,19550403,10154,    0
102176,19550404,10155,    0
102176,19550405,10174,    0
102176,19550406,10165,    0
102176,19550407,10178,    0
102176,19550408,10182,    0
102176,19550409,10192,    0
102176,19550410,10160,    0
102176,19550411,10152,    0
102176,19550412,10265,    0
102176,19550413,10249,    0
102176,19550414,10226,    0
102176,19550415,10268,    0
102176,19550416,10308,    0
102176,19550417,10334,    0
102176,19550418,10326,    0
102176,19550419,10276,    0
102176,19550420,10170,    0
102176,19550421,10177,    0
102176,19550422,10211,    0
102176,19550423,10118,    0
102176,19550424,10138,    0
102176,19550425,10225,    0
102176,19550426,10159,    0
102176,19550427,10140,    0
102176,19550428,10135,    0
102176,19550429,10170,    0
102176,19550430,10155,    0
102176,19550501,10110,    0
102176,19550502, 9992,    0
102176,19550503,10047,    0
102176,19550504, 9989,    0
102176,19550505,10033,    0
102176,19550506,10080,    0
102176,19550507,10130,    0
102176,19550508,10221,    0
102176,19550509,10098,    0
102176,19550510,10051,    0
102176,19550511,10165,    0
102176,19550512,10152,    0
102176,19550513,10027,    0
102176,19550514,10000,    0
102176,19550515,10040,    0
102176,19550516,10072,    0
102176,19550517,10017,    0
102176,19550518, 9967,    0
102176,19550519,10116,    0
102176,19550520,10174,    0
102176,19550521,10196,    0
102176,19550522,10251,    0
102176,19550523,10221,    0
102176,19550524,10214,    0
102176,19550525,10154,    0
102176,19550526,10171,    0
102176,19550527,10168,    0
102176,19550528,10182,    0
102176,19550529,10249,    0
102176,19550530,10282,    0
102176,19550531,10250,    0
102176,19550601,10201,    0
102176,19550602,10213,    0
102176,19550603,10218,    0
102176,19550604,10159,    0
102176,19550605,10163,    0
102176,19550606,10155,    0
102176,19550607,10037,    0
102176,19550608,10029,    0
102176,19550609,10091,    0
102176,19550610,10132,    0
102176,19550611,10185,    0
102176,19550612,10104,    0
102176,19550613,10075,    0
102176,19550614,10188,    0
102176,19550615,10163,    0
102176,19550616,10213,    0
102176,19550617,10232,    0
102176,19550618,10228,    0
102176,19550619,10156,    0
102176,19550620,10116,    0
102176,19550621,10161,    0
102176,19550622,10233,    0
102176,19550623,10215,    0
102176,19550624,10201,    0
102176,19550625,10207,    0
102176,19550626,10228,    0
102176,19550627,10221,    0
102176,19550628,10186,    0
102176,19550629,10113,    0
102176,19550630,10108,    0
102176,19550701,10144,    0
102176,19550702,10098,    0
102176,19550703,10113,    0
102176,19550704,10064,    0
102176,19550705,10117,    0
102176,19550706,10194,    0
102176,19550707,10246,    0
102176,19550708,10256,    0
102176,19550709,10239,    0
102176,19550710,10200,    0
102176,19550711,10174,    0
102176,19550712,10166,    0
102176,19550713,10174,    0
102176,19550714,10184,    0
102176,19550715,10204,    0
102176,19550716,10227,    0
102176,19550717,10208,    0
102176,19550718,10192,    0
102176,19550719,10176,    0
102176,19550720,10201,    0
102176,19550721,10202,    0
102176,19550722,10208,    0
102176,19550723,10207,    0
102176,19550724,10192,    0
102176,19550725,10198,    0
102176,19550726,10170,    0
102176,19550727,10141,    0
102176,19550728,10113,    0
102176,19550729,10146,    0
102176,19550730,10190,    0
102176,19550731,10221,    0
102176,19550801,10200,    0
102176,19550802,10169,    0
102176,19550803,10160,    0
102176,19550804,10205,    0
102176,19550805,10200,    0
102176,19550806,10124,    0
102176,19550807,10041,    0
102176,19550808,10067,    0
102176,19550809,10166,    0
102176,19550810,10233,    0
102176,19550811,10228,    0
102176,19550812,10178,    0
102176,19550813,10150,    0
102176,19550814,10155,    0
102176,19550815,10176,    0
102176,19550816,10232,    0
102176,19550817,10196,    0
102176,19550818,10170,    0
102176,19550819,10206,    0
102176,19550820,10248,    0
102176,19550821,10262,    0
102176,19550822,10266,    0
102176,19550823,10258,    0
102176,19550824,10246,    0
102176,19550825,10213,    0
102176,19550826,10168,    0
102176,19550827,10150,    0
102176,19550828,10146,    0
102176,19550829,10160,    0
102176,19550830,10174,    0
102176,19550831,10127,    0
102176,19550901,10107,    0
102176,19550902,10059,    0
102176,19550903,10097,    0
102176,19550904,10164,    0
102176,19550905,10117,    0
102176,19550906,10121,    0
102176,19550907,10190,    0
102176,19550908,10145,    0
102176,19550909,10137,    0
102176,19550910,10140,    0
102176,19550911,10162,    0
102176,19550912,10140,    0
102176,19550913,10053,    0
102176,19550914, 9940,    0
102176,19550915, 9960,    0
102176,19550916,10039,    0
102176,19550917,10149,    0
102176,19550918,10190,    0
102176,19550919,10249,    0
102176,19550920,10248,    0
102176,19550921,10211,    0
102176,19550922,10184,    0
102176,19550923,10182,    0
102176,19550924,10226,    0
102176,19550925,10183,    0
102176,19550926,10182,    0
102176,19550927,10173,    0
102176,19550928,10195,    0
102176,19550929,10259,    0
102176,19550930,10215,    0
102176,19551001,10231,    0
102176,19551002,10196,    0
102176,19551003,10123,    0
102176,19551004,10094,    0
102176,19551005,10095,    0
102176,19551006, 9954,    0
102176,19551007,10075,    0
102176,19551008,10228,    0
102176,19551009,10273,    0
102176,19551010,10265,    0
102176,19551011,10207,    0
102176,19551012,10204,    0
102176,19551013,10223,    0
102176,19551014,10197,    0
102176,19551015,10080,    0
102176,19551016,10068,    0
102176,19551017, 9954,    0
102176,19551018,10007,    0
102176,19551019,10063,    0
102176,19551020, 9992,    0
102176,19551021, 9982,    0
102176,19551022,10129,    0
102176,19551023,10184,    0
102176,19551024,10173,    0
102176,19551025,10157,    0
102176,19551026,10067,    0
102176,19551027,10054,    0
102176,19551028,10034,    0
102176,19551029,10100,    0
102176,19551030,10070,    0
102176,19551031,10151,    0
102176,19551101,10184,    0
102176,19551102,10168,    0
102176,19551103,10119,    0
102176,19551104,10054,    0
102176,19551105,10096,    0
102176,19551106,10181,    0
102176,19551107,10152,    0
102176,19551108,10109,    0
102176,19551109,10046,    0
102176,19551110,10084,    0
102176,19551111,10129,    0
102176,19551112,10166,    0
102176,19551113,10213,    0
102176,19551114,10212,    0
102176,19551115,10298,    0
102176,19551116,10305,    0
102176,19551117,10335,    0
102176,19551118,10304,    0
102176,19551119,10326,    0
102176,19551120,10238,    0
102176,19551121,10278,    0
102176,19551122,10230,    0
102176,19551123,10096,    0
102176,19551124,10095,    0
102176,19551125,10243,    0
102176,19551126,10188,    0
102176,19551127,10178,    0
102176,19551128,10184,    0
102176,19551129,10238,    0
102176,19551130,10198,    0
102176,19551201,10126,    0
102176,19551202,10187,    0
102176,19551203,10123,    0
102176,19551204,10219,    0
102176,19551205,10248,    0
102176,19551206,10152,    0
102176,19551207,10066,    0
102176,19551208,10163,    0
102176,19551209,10108,    0
102176,19551210, 9864,    0
102176,19551211,10081,    0
102176,19551212,10166,    0
102176,19551213,10163,    0
102176,19551214, 9977,    0
102176,19551215, 9818,    0
102176,19551216, 9865,    0
102176,19551217, 9929,    0
102176,19551218,10009,    0
102176,19551219,10084,    0
102176,19551220,10048,    0
102176,19551221, 9975,    0
102176,19551222,10132,    0
102176,19551223,10024,    0
102176,19551224,10012,    0
102176,19551225,10151,    0
102176,19551226,10096,    0
102176,19551227,10091,    0
102176,19551228, 9985,    0
102176,19551229, 9930,    0
102176,19551230, 9935,    0
102176,19551231,10034,    0
102176,19560101, 9942,    0
102176,19560102,10151,    0
102176,19560103,10285,    0
102176,19560104,10311,    0
102176,19560105,10317,    0
102176,19560106,10297,    0
102176,19560107,10198,    0
102176,19560108,10011,    0
102176,19560109, 9943,    0
102176,19560110, 9926,    0
102176,19560111, 9935,    0
102176,19560112, 9950,    0
102176,19560113,10067,    0
102176,19560114,10105,    0
102176,19560115, 9964,    0
102176,19560116,10081,    0
102176,19560117,10043,    0
102176,19560118, 9908,    0
102176,19560119,10007,    0
102176,19560120,10000,    0
102176,19560121, 9988,    0
102176,19560122, 9980,    0
102176,19560123,10000,    0
102176,19560124,10022,    0
102176,19560125,10152,    0
102176,19560126,10163,    0
102176,19560127,10191,    0
102176,19560128,10305,    0
102176,19560129,10253,    0
102176,19560130,10248,    0
102176,19560131,10264,    0
102176,19560201,10318,    0
102176,19560202,10333,    0
102176,19560203,10372,    0
102176,19560204,10371,    0
102176,19560205,10328,    0
102176,19560206,10311,    0
102176,19560207,10355,    0
102176,19560208,10236,    0
102176,19560209,10348,    0
102176,19560210,10316,    0
102176,19560211,10271,    0
102176,19560212,10115,    0
102176,19560213,10070,    0
102176,19560214,10067,    0
102176,19560215,10111,    0
102176,19560216,10170,    0
102176,19560217,10210,    0
102176,19560218,10189,    0
102176,19560219,10129,    0
102176,19560220,10166,    0
102176,19560221,10192,    0
102176,19560222,10233,    0
102176,19560223,10230,    0
102176,19560224,10295,    0
102176,19560225,10294,    0
102176,19560226,10266,    0
102176,19560227,10223,    0
102176,19560228,10121,    0
102176,19560229,10079,    0
102176,19560301,10091,    0
102176,19560302, 9956,    0
102176,19560303,10056,    0
102176,19560304,10005,    0
102176,19560305,10154,    0
102176,19560306,10129,    0
102176,19560307,10254,    0
102176,19560308,10337,    0
102176,19560309,10318,    0
102176,19560310,10297,    0
102176,19560311,10328,    0
102176,19560312,10307,    0
102176,19560313,10299,    0
102176,19560314,10233,    0
102176,19560315,10180,    0
102176,19560316,10170,    0
102176,19560317,10210,    0
102176,19560318,10194,    0
102176,19560319,10149,    0
102176,19560320,10085,    0
102176,19560321,10066,    0
102176,19560322,10079,    0
102176,19560323,10104,    0
102176,19560324,10070,    0
102176,19560325,10093,    0
102176,19560326,10169,    0
102176,19560327,10258,    0
102176,19560328,10304,    0
102176,19560329,10235,    0
102176,19560330,10176,    0
102176,19560331,10215,    0
102176,19560401,10180,    0
102176,19560402,10210,    0
102176,19560403,10073,    0
102176,19560404,10079,    0
102176,19560405,10027,    0
102176,19560406,10104,    0
102176,19560407,10248,    0
102176,19560408,10190,    0
102176,19560409,10163,    0
102176,19560410,10085,    0
102176,19560411,10131,    0
102176,19560412,10123,    0
102176,19560413,10064,    0
102176,19560414,10048,    0
102176,19560415,10061,    0
102176,19560416,10120,    0
102176,19560417,10160,    0
102176,19560418,10226,    0
102176,19560419,10251,    0
102176,19560420,10217,    0
102176,19560421,10192,    0
102176,19560422,10134,    0
102176,19560423,10100,    0
102176,19560424,10102,    0
102176,19560425,10069,    0
102176,19560426,10076,    0
102176,19560427,10094,    0
102176,19560428,10100,    0
102176,19560429,10119,    0
102176,19560430,10129,    0
102176,19560501,10180,    0
102176,19560502,10226,    0
102176,19560503,10250,    0
102176,19560504,10285,    0
102176,19560505,10283,    0
102176,19560506,10254,    0
102176,19560507,10215,    0
102176,19560508,10219,    0
102176,19560509,10186,    0
102176,19560510,10101,    0
102176,19560511,10178,    0
102176,19560512,10180,    0
102176,19560513,10276,    0
102176,19560514,10244,    0
102176,19560515,10272,    0
102176,19560516,10210,    0
102176,19560517,10175,    0
102176,19560518,10136,    0
102176,19560519,10134,    0
102176,19560520,10174,    0
102176,19560521,10181,    0
102176,19560522,10173,    0
102176,19560523,10178,    0
102176,19560524,10162,    0
102176,19560525,10097,    0
102176,19560526,10203,    0
102176,19560527,10264,    0
102176,19560528,10215,    0
102176,19560529,10171,    0
102176,19560530,10184,    0
102176,19560531,10143,    0
102176,19560601,10185,    0
102176,19560602,10190,    0
102176,19560603,10170,    0
102176,19560604,10050,    0
102176,19560605,10084,    0
102176,19560606,10117,    0
102176,19560607,10096,    0
102176,19560608,10115,    0
102176,19560609,10188,    0
102176,19560610,10147,    0
102176,19560611,10117,    0
102176,19560612,10083,    0
102176,19560613,10156,    0
102176,19560614,10208,    0
102176,19560615,10228,    0
102176,19560616,10200,    0
102176,19560617,10141,    0
102176,19560618,10170,    0
102176,19560619,10156,    0
102176,19560620,10140,    0
102176,19560621,10184,    0
102176,19560622,10236,    0
102176,19560623,10240,    0
102176,19560624,10174,    0
102176,19560625,10157,    0
102176,19560626,10151,    0
102176,19560627,10165,    0
102176,19560628,10127,    0
102176,19560629,10121,    0
102176,19560630,10136,    0
102176,19560701,10080,    0
102176,19560702,10076,    0
102176,19560703,10164,    0
102176,19560704,10184,    0
102176,19560705,10079,    0
102176,19560706,10114,    0
102176,19560707,10188,    0
102176,19560708,10224,    0
102176,19560709,10180,    0
102176,19560710,10137,    0
102176,19560711,10187,    0
102176,19560712,10206,    0
102176,19560713,10142,    0
102176,19560714,10076,    0
102176,19560715,10079,    0
102176,19560716,10110,    0
102176,19560717,10173,    0
102176,19560718,10182,    0
102176,19560719,10121,    0
102176,19560720,10102,    0
102176,19560721,10136,    0
102176,19560722,10177,    0
102176,19560723,10145,    0
102176,19560724,10173,    0
102176,19560725,10216,    0
102176,19560726,10158,    0
102176,19560727,10102,    0
102176,19560728,10039,    0
102176,19560729, 9987,    0
102176,19560730,10051,    0
102176,19560731,10117,    0
102176,19560801,10126,    0
102176,19560802, 9981,    0
102176,19560803,10048,    0
102176,19560804,10092,    0
102176,19560805,10144,    0
102176,19560806,10199,    0
102176,19560807,10214,    0
102176,19560808,10242,    0
102176,19560809,10245,    0
102176,19560810,10165,    0
102176,19560811,10011,    0
102176,19560812,10098,    0
102176,19560813,10062,    0
102176,19560814,10012,    0
102176,19560815,10102,    0
102176,19560816,10068,    0
102176,19560817,10021,    0
102176,19560818, 9990,    0
102176,19560819, 9975,    0
102176,19560820,10097,    0
102176,19560821,10129,    0
102176,19560822,10128,    0
102176,19560823,10089,    0
102176,19560824, 9956,    0
102176,19560825, 9884,    0
102176,19560826,10004,    0
102176,19560827,10043,    0
102176,19560828,10067,    0
102176,19560829,10117,    0
102176,19560830,10161,    0
102176,19560831,10203,    0
102176,19560901,10240,    0
102176,19560902,10224,    0
102176,19560903,10144,    0
102176,19560904,10160,    0
102176,19560905,10128,    0
102176,19560906,10101,    0
102176,19560907,10101,    0
102176,19560908,10105,    0
102176,19560909,10131,    0
102176,19560910,10142,    0
102176,19560911,10132,    0
102176,19560912,10123,    0
102176,19560913,10160,    0
102176,19560914,10229,    0
102176,19560915,10285,    0
102176,19560916,10234,    0
102176,19560917,10206,    0
102176,19560918,10269,    0
102176,19560919,10263,    0
102176,19560920,10209,    0
102176,19560921,10166,    0
102176,19560922,10176,    0
102176,19560923,10217,    0
