EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102174 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,CC,Q_CC
102174,19550209,    6,    0
102174,19550210,    6,    0
102174,19550211,    5,    0
102174,19550212,    7,    0
102174,19550213,    6,    0
102174,19550214,    5,    0
102174,19550215,    5,    0
102174,19550216,    4,    0
102174,19550217,    7,    0
102174,19550218,    7,    0
102174,19550219,    4,    0
102174,19550220,    6,    0
102174,19550221,    3,    0
102174,19550222,    1,    0
102174,19550223,    5,    0
102174,19550224,    3,    0
102174,19550225,    1,    0
102174,19550226,    1,    0
102174,19550227,    5,    0
102174,19550228,    3,    0
102174,19550301,    3,    0
102174,19550302,    4,    0
102174,19550303,    6,    0
102174,19550304,    3,    0
102174,19550305,    8,    0
102174,19550306,    8,    0
102174,19550307,    8,    0
102174,19550308,    8,    0
102174,19550309,    5,    0
102174,19550310,    3,    0
102174,19550311,    5,    0
102174,19550312,    1,    0
102174,19550313,    3,    0
102174,19550314,    4,    0
102174,19550315,    6,    0
102174,19550316,    8,    0
102174,19550317,    2,    0
102174,19550318,    3,    0
102174,19550319,    2,    0
102174,19550320,    5,    0
102174,19550321,    7,    0
102174,19550322,    4,    0
102174,19550323,    8,    0
102174,19550324,    8,    0
102174,19550325,    8,    0
102174,19550326,    8,    0
102174,19550327,    5,    0
102174,19550328,    1,    0
102174,19550329,    8,    0
102174,19550330,    2,    0
102174,19550331,    8,    0
102174,19550401,    4,    0
102174,19550402,    5,    0
102174,19550403,    8,    0
102174,19550404,    5,    0
102174,19550405,    8,    0
102174,19550406,    5,    0
102174,19550407,    3,    0
102174,19550408,    8,    0
102174,19550409,    8,    0
102174,19550410,    8,    0
102174,19550411,    6,    0
102174,19550412,    8,    0
102174,19550413,    4,    0
102174,19550414,    3,    0
102174,19550415,    3,    0
102174,19550416,    3,    0
102174,19550417,    3,    0
102174,19550418,    1,    0
102174,19550419,    7,    0
102174,19550420,    6,    0
102174,19550421,    4,    0
102174,19550422,    6,    0
102174,19550423,    8,    0
102174,19550424,    5,    0
102174,19550425,    1,    0
102174,19550426,    8,    0
102174,19550427,    8,    0
102174,19550428,    6,    0
102174,19550429,    0,    0
102174,19550430,    7,    0
102174,19550501,    8,    0
102174,19550502,    8,    0
102174,19550503,    1,    0
102174,19550504,    7,    0
102174,19550505,    5,    0
102174,19550506,    7,    0
102174,19550507,    5,    0
102174,19550508,    7,    0
102174,19550509,    7,    0
102174,19550510,    6,    0
102174,19550511,    4,    0
102174,19550512,    7,    0
102174,19550513,    8,    0
102174,19550514,    7,    0
102174,19550515,    4,    0
102174,19550516,    4,    0
102174,19550517,    8,    0
102174,19550518,    8,    0
102174,19550519,    6,    0
102174,19550520,    3,    0
102174,19550521,    3,    0
102174,19550522,    5,    0
102174,19550523,    8,    0
102174,19550524,    5,    0
102174,19550525,    7,    0
102174,19550526,    4,    0
102174,19550527,    4,    0
102174,19550528,    3,    0
102174,19550529,    6,    0
102174,19550530,    4,    0
102174,19550531,    5,    0
102174,19550601,    3,    0
102174,19550602,    3,    0
102174,19550603,    0,    0
102174,19550604,    2,    0
102174,19550605,    4,    0
102174,19550606,    3,    0
102174,19550607,    8,    0
102174,19550608,    8,    0
102174,19550609,    6,    0
102174,19550610,    4,    0
102174,19550611,    4,    0
102174,19550612,    8,    0
102174,19550613,    7,    0
102174,19550614,    6,    0
102174,19550615,    5,    0
102174,19550616,    5,    0
102174,19550617,    6,    0
102174,19550618,    3,    0
102174,19550619,    3,    0
102174,19550620,    8,    0
102174,19550621,    8,    0
102174,19550622,    6,    0
102174,19550623,    6,    0
102174,19550624,    5,    0
102174,19550625,    7,    0
102174,19550626,    2,    0
102174,19550627,    3,    0
102174,19550628,    1,    0
102174,19550629,    8,    0
102174,19550630,    8,    0
102174,19550701,    4,    0
102174,19550702,    1,    0
102174,19550703,    6,    0
102174,19550704,    5,    0
102174,19550705,    8,    0
102174,19550706,    5,    0
102174,19550707,    7,    0
102174,19550708,    5,    0
102174,19550709,    2,    0
102174,19550710,    1,    0
102174,19550711,    3,    0
102174,19550712,    2,    0
102174,19550713,    0,    0
102174,19550714,    1,    0
102174,19550715,    4,    0
102174,19550716,    4,    0
102174,19550717,    0,    0
102174,19550718,    7,    0
102174,19550719,    4,    0
102174,19550720,    3,    0
102174,19550721,    5,    0
102174,19550722,    8,    0
102174,19550723,    7,    0
102174,19550724,    1,    0
102174,19550725,    4,    0
102174,19550726,    0,    0
102174,19550727,    5,    0
102174,19550728,    5,    0
102174,19550729,    7,    0
102174,19550730,    7,    0
102174,19550731,    8,    0
102174,19550801,    5,    0
102174,19550802,    7,    0
102174,19550803,    4,    0
102174,19550804,    4,    0
102174,19550805,    7,    0
102174,19550806,    5,    0
102174,19550807,    6,    0
102174,19550808,    5,    0
102174,19550809,    6,    0
102174,19550810,    3,    0
102174,19550811,    1,    0
102174,19550812,    1,    0
102174,19550813,    3,    0
102174,19550814,    5,    0
102174,19550815,    2,    0
102174,19550816,    3,    0
102174,19550817,    1,    0
102174,19550818,    3,    0
102174,19550819,    6,    0
102174,19550820,    3,    0
102174,19550821,    2,    0
102174,19550822,    6,    0
102174,19550823,    1,    0
102174,19550824,    3,    0
102174,19550825,    1,    0
102174,19550826,    2,    0
102174,19550827,    6,    0
102174,19550828,    6,    0
102174,19550829,    3,    0
102174,19550830,    3,    0
102174,19550831,    6,    0
102174,19550901,    6,    0
102174,19550902,    8,    0
102174,19550903,    5,    0
102174,19550904,    4,    0
102174,19550905,    6,    0
102174,19550906,    7,    0
102174,19550907,    3,    0
102174,19550908,    6,    0
102174,19550909,    3,    0
102174,19550910,    2,    0
102174,19550911,    5,    0
102174,19550912,    8,    0
102174,19550913,    6,    0
102174,19550914,    6,    0
102174,19550915,    4,    0
102174,19550916,    5,    0
102174,19550917,    5,    0
102174,19550918,    4,    0
102174,19550919,    4,    0
102174,19550920,    1,    0
102174,19550921,    0,    0
102174,19550922,    2,    0
102174,19550923,    1,    0
102174,19550924,    3,    0
102174,19550925,    6,    0
102174,19550926,    5,    0
102174,19550927,    7,    0
102174,19550928,    3,    0
102174,19550929,    7,    0
102174,19550930,    7,    0
102174,19551001,    4,    0
102174,19551002,    7,    0
102174,19551003,    7,    0
102174,19551004,    7,    0
102174,19551005,    6,    0
102174,19551006,    6,    0
102174,19551007,    4,    0
102174,19551008,    6,    0
102174,19551009,    8,    0
102174,19551010,    1,    0
102174,19551011,    8,    0
102174,19551012,    8,    0
102174,19551013,    8,    0
102174,19551014,    8,    0
102174,19551015,    7,    0
102174,19551016,    6,    0
102174,19551017,    7,    0
102174,19551018,    5,    0
102174,19551019,    6,    0
102174,19551020,    5,    0
102174,19551021,    6,    0
102174,19551022,    6,    0
102174,19551023,    8,    0
102174,19551024,    6,    0
102174,19551025,    7,    0
102174,19551026,    6,    0
102174,19551027,    5,    0
102174,19551028,    5,    0
102174,19551029,    6,    0
102174,19551030,    3,    0
102174,19551031,    1,    0
102174,19551101,    3,    0
102174,19551102,    7,    0
102174,19551103,    7,    0
102174,19551104,    8,    0
102174,19551105,    8,    0
102174,19551106,    8,    0
102174,19551107,    6,    0
102174,19551108,    6,    0
102174,19551109,    7,    0
102174,19551110,    4,    0
102174,19551111,    5,    0
102174,19551112,    6,    0
102174,19551113,    6,    0
102174,19551114,    3,    0
102174,19551115,    3,    0
102174,19551116,    1,    0
102174,19551117,    6,    0
102174,19551118,    8,    0
102174,19551119,    3,    0
102174,19551120,    3,    0
102174,19551121,    5,    0
102174,19551122,    7,    0
102174,19551123,    7,    0
102174,19551124,    7,    0
102174,19551125,    5,    0
102174,19551126,    6,    0
102174,19551127,    8,    0
102174,19551128,    8,    0
102174,19551129,    8,    0
102174,19551130,    5,    0
102174,19551201,    8,    0
102174,19551202,    6,    0
102174,19551203,    7,    0
102174,19551204,    5,    0
102174,19551205,    8,    0
102174,19551206,    8,    0
102174,19551207,    6,    0
102174,19551208,    5,    0
102174,19551209,    8,    0
102174,19551210,    7,    0
102174,19551211,    2,    0
102174,19551212,    2,    0
102174,19551213,    5,    0
102174,19551214,    8,    0
102174,19551215,    8,    0
102174,19551216,    8,    0
102174,19551217,    6,    0
102174,19551218,    6,    0
102174,19551219,    4,    0
102174,19551220,    7,    0
102174,19551221,    8,    0
102174,19551222,    6,    0
102174,19551223,    6,    0
102174,19551224,    4,    0
102174,19551225,    7,    0
102174,19551226,    8,    0
102174,19551227,    6,    0
102174,19551228,    5,    0
102174,19551229,    5,    0
102174,19551230,    5,    0
102174,19551231,    7,    0
102174,19560101,    8,    0
102174,19560102,    3,    0
102174,19560103,    5,    0
102174,19560104,    8,    0
102174,19560105,    8,    0
102174,19560106,    8,    0
102174,19560107,    8,    0
102174,19560108,    8,    0
102174,19560109,    8,    0
102174,19560110,    8,    0
102174,19560111,    7,    0
102174,19560112,    8,    0
102174,19560113,    5,    0
102174,19560114,    6,    0
102174,19560115,    6,    0
102174,19560116,    2,    0
102174,19560117,    8,    0
102174,19560118,    6,    0
102174,19560119,    7,    0
102174,19560120,    8,    0
102174,19560121,    6,    0
102174,19560122,    6,    0
102174,19560123,    8,    0
102174,19560124,    6,    0
102174,19560125,    3,    0
102174,19560126,    7,    0
102174,19560127,    4,    0
102174,19560128,    6,    0
102174,19560129,    1,    0
102174,19560130,    3,    0
102174,19560131,    4,    0
102174,19560201,    7,    0
102174,19560202,    8,    0
102174,19560203,    4,    0
102174,19560204,    2,    0
102174,19560205,    6,    0
102174,19560206,    3,    0
102174,19560207,    8,    0
102174,19560208,    8,    0
102174,19560209,    2,    0
102174,19560210,    4,    0
102174,19560211,    4,    0
102174,19560212,    3,    0
102174,19560213,    4,    0
102174,19560214,    8,    0
102174,19560215,    4,    0
102174,19560216,    5,    0
102174,19560217,    7,    0
102174,19560218,    7,    0
102174,19560219,    8,    0
102174,19560220,    8,    0
102174,19560221,    8,    0
102174,19560222,    4,    0
102174,19560223,    6,    0
102174,19560224,    3,    0
102174,19560225,    5,    0
102174,19560226,    8,    0
102174,19560227,    8,    0
102174,19560228,    8,    0
102174,19560229,    8,    0
102174,19560301,    6,    0
102174,19560302,    3,    0
102174,19560303,    2,    0
102174,19560304,    5,    0
102174,19560305,    4,    0
102174,19560306,    8,    0
102174,19560307,    1,    0
102174,19560308,    5,    0
102174,19560309,    4,    0
102174,19560310,    5,    0
102174,19560311,    2,    0
102174,19560312,    0,    0
102174,19560313,    7,    0
102174,19560314,    8,    0
102174,19560315,    8,    0
102174,19560316,    5,    0
102174,19560317,    7,    0
102174,19560318,    6,    0
102174,19560319,    5,    0
102174,19560320,    7,    0
102174,19560321,    4,    0
102174,19560322,    4,    0
102174,19560323,    8,    0
102174,19560324,    6,    0
102174,19560325,    6,    0
102174,19560326,    1,    0
102174,19560327,    1,    0
102174,19560328,    0,    0
102174,19560329,    3,    0
102174,19560330,    8,    0
102174,19560331,    2,    0
102174,19560401,    4,    0
102174,19560402,    7,    0
102174,19560403,    3,    0
102174,19560404,    4,    0
102174,19560405,    5,    0
102174,19560406,    2,    0
102174,19560407,    2,    0
102174,19560408,    8,    0
102174,19560409,    8,    0
102174,19560410,    7,    0
102174,19560411,    1,    0
102174,19560412,    5,    0
102174,19560413,    7,    0
102174,19560414,    7,    0
102174,19560415,    7,    0
102174,19560416,    5,    0
102174,19560417,    2,    0
102174,19560418,    3,    0
102174,19560419,    3,    0
102174,19560420,    8,    0
102174,19560421,    1,    0
102174,19560422,    4,    0
102174,19560423,    8,    0
102174,19560424,    8,    0
102174,19560425,    4,    0
102174,19560426,    6,    0
102174,19560427,    4,    0
102174,19560428,    5,    0
102174,19560429,    7,    0
102174,19560430,    6,    0
102174,19560501,    8,    0
102174,19560502,    3,    0
102174,19560503,    0,    0
102174,19560504,    3,    0
102174,19560505,    4,    0
102174,19560506,    3,    0
102174,19560507,    5,    0
102174,19560508,    5,    0
102174,19560509,    4,    0
102174,19560510,    3,    0
102174,19560511,    7,    0
102174,19560512,    2,    0
102174,19560513,    5,    0
102174,19560514,    5,    0
102174,19560515,    3,    0
102174,19560516,    3,    0
102174,19560517,    4,    0
102174,19560518,    6,    0
102174,19560519,    4,    0
102174,19560520,    6,    0
102174,19560521,    4,    0
102174,19560522,    1,    0
102174,19560523,    1,    0
102174,19560524,    2,    0
102174,19560525,    7,    0
102174,19560526,    7,    0
102174,19560527,    3,    0
102174,19560528,    3,    0
102174,19560529,    3,    0
102174,19560530,    5,    0
102174,19560531,    6,    0
102174,19560601,    5,    0
102174,19560602,    2,    0
102174,19560603,    6,    0
102174,19560604,    8,    0
102174,19560605,    1,    0
102174,19560606,    5,    0
102174,19560607,    8,    0
102174,19560608,    7,    0
102174,19560609,    6,    0
102174,19560610,    4,    0
102174,19560611,    6,    0
102174,19560612,    7,    0
102174,19560613,    7,    0
102174,19560614,    4,    0
102174,19560615,    2,    0
102174,19560616,    1,    0
102174,19560617,    8,    0
102174,19560618,    6,    0
102174,19560619,    8,    0
102174,19560620,    5,    0
102174,19560621,    7,    0
102174,19560622,    3,    0
102174,19560623,    7,    0
102174,19560624,    6,    0
102174,19560625,    7,    0
102174,19560626,    7,    0
102174,19560627,    5,    0
102174,19560628,    7,    0
102174,19560629,    6,    0
102174,19560630,    4,    0
102174,19560701,    6,    0
102174,19560702,    5,    0
102174,19560703,    7,    0
102174,19560704,    5,    0
102174,19560705,    8,    0
102174,19560706,    7,    0
102174,19560707,    6,    0
102174,19560708,    3,    0
102174,19560709,    1,    0
102174,19560710,    8,    0
102174,19560711,    8,    0
102174,19560712,    8,    0
102174,19560713,    4,    0
102174,19560714,    7,    0
102174,19560715,    5,    0
102174,19560716,    3,    0
102174,19560717,    1,    0
102174,19560718,    3,    0
102174,19560719,    4,    0
102174,19560720,    1,    0
102174,19560721,    5,    0
102174,19560722,    7,    0
102174,19560723,    6,    0
102174,19560724,    5,    0
102174,19560725,    4,    0
102174,19560726,    5,    0
102174,19560727,    3,    0
102174,19560728,    7,    0
102174,19560729,    5,    0
102174,19560730,    6,    0
102174,19560731,    8,    0
102174,19560801,    7,    0
102174,19560802,    8,    0
102174,19560803,    4,    0
102174,19560804,    5,    0
102174,19560805,    4,    0
102174,19560806,    2,    0
102174,19560807,    5,    0
102174,19560808,    7,    0
102174,19560809,    3,    0
102174,19560810,    5,    0
102174,19560811,    8,    0
102174,19560812,    2,    0
102174,19560813,    8,    0
102174,19560814,    6,    0
102174,19560815,    6,    0
102174,19560816,    7,    0
102174,19560817,    8,    0
102174,19560818,    6,    0
102174,19560819,    7,    0
102174,19560820,    3,    0
102174,19560821,    2,    0
102174,19560822,    3,    0
102174,19560823,    5,    0
102174,19560824,    6,    0
102174,19560825,    7,    0
102174,19560826,    6,    0
102174,19560827,    7,    0
102174,19560828,    5,    0
102174,19560829,    5,    0
102174,19560830,    5,    0
102174,19560831,    4,    0
102174,19560901,    5,    0
102174,19560902,    4,    0
102174,19560903,    8,    0
102174,19560904,    3,    0
102174,19560905,    5,    0
102174,19560906,    8,    0
102174,19560907,    5,    0
102174,19560908,    5,    0
102174,19560909,    5,    0
102174,19560910,    4,    0
102174,19560911,    8,    0
102174,19560912,    5,    0
102174,19560913,    3,    0
102174,19560914,    5,    0
102174,19560915,    7,    0
102174,19560916,    5,    0
102174,19560917,    7,    0
102174,19560918,    2,    0
102174,19560919,    4,    0
102174,19560920,    4,    0
102174,19560921,    4,    0
102174,19560922,    2,    0
102174,19560923,    0,    0
